63.5662,66.0237,69.7169,74.4185,81.2634,90.1526,100.772,113.397,128.729,144.527,157.689,168.932,178.223,184.863,189.468,193.197,195.617,75.704,83.8963,94.468,105.665,116.353,142.88,153.815,165.324,176.302,184.967,129.891,130.271,130.658,131.007,119.105,124.641,130.621,136.617,142.16,89.0583,96.0225,104.662,111.289,103.837,96.1455,148.599,155.191,163.911,171.148,164.122,156.313,105.306,112.882,121.554,130.687,139.695,148.263,155.72,149.452,140.771,130.178,119.79,111.283,119.625,130.521,141.123,141.392,130.244,119.013,143.424,158.663,173.731,188.488,202.456,215.326,227.017,236.63,240.108,237.515,228.542,217.193,204.182,189.318,173.229,156.752,140.095,108.983,101.778,98.2776,98.3434,101.281,100.506,96.9549,96.4407,99.6953,106.809,126.731,140.081,153.341,166.549,173.425,175.693,176.519,175.585,173.194,128.23,123.37,123.667,128.804,130.415,130.613,128.098,122.537,122.013,126.565,129.274,129.37,194.376,190.043,187.238,187.98,187.164,189.919,194.012,202.547,208.773,210.792,208.798,202.747,193.144,193.216,193.075,199.906,201.95,199.998,4
60.7815,62.9855,66.3813,70.7387,77.3892,86.3857,97.2119,110.048,125.623,141.364,154.479,165.678,174.976,181.703,186.464,190.43,193.042,74.1458,82.7671,93.6119,104.962,115.748,143.117,153.76,164.921,175.549,183.977,129.048,129.174,129.31,129.388,116.586,122.344,128.609,134.794,140.53,87.3103,94.5996,103.405,109.961,102.286,94.4452,147.494,154.206,163.024,170.256,163.16,155.273,101.203,109.606,118.838,128.247,137.347,146.153,153.923,147.463,138.313,127.237,116.237,107.315,116.322,127.985,139.098,139.358,127.516,115.457,138.441,154.155,169.669,184.959,199.538,212.878,224.948,234.832,238.502,235.79,226.532,214.912,201.709,186.789,170.846,154.605,138.11,107.43,100.596,97.4846,97.9279,101.188,100.944,97.6366,97.2066,100.266,107,126.7,140.475,154.157,167.752,174.034,176.62,177.661,176.81,174.382,126.489,121.833,122.477,128.084,129.376,129.288,128.15,122.482,121.923,126.649,129.463,129.484,192.644,189.102,187.049,188.227,187.361,189.719,193.437,202.679,209.261,211.22,208.828,202.01,192.775,193.522,193.19,200.052,202.031,199.658,4
60.2054,61.8537,64.7362,68.2581,73.87,82.5738,93.7103,107.046,122.859,139.191,153.408,165.754,175.849,182.886,187.87,192.145,195.087,72.8525,81.9395,93.2453,105.005,116.132,143.415,154.613,166.254,177.232,185.836,128.539,127.992,127.456,126.896,114.504,120.178,126.331,132.492,138.314,86.1665,93.9188,103.137,109.886,101.772,93.5406,147.135,154.343,163.639,171.036,163.47,155.212,99.4505,107.955,116.847,125.648,134.473,143.025,151.016,143.693,134.49,124.596,114.895,106.078,114.907,125.301,135.581,135.617,125.105,114.573,135.987,152.272,168.386,184.373,199.761,213.612,225.654,235.115,238.624,236.433,227.917,216.718,203.461,188.294,172.246,155.991,139.438,105.061,98.2181,95.2583,95.9347,99.5786,100.192,97.2225,97.2622,100.813,108.059,126.863,141.34,155.723,169.999,175.865,178.343,179.422,178.885,176.897,125.525,120.723,121.722,128.096,129.117,128.759,129.228,123.273,122.904,128.272,131.036,130.819,194.883,191.67,189.677,191.348,190.425,193.152,197.017,203.779,207.862,208.768,207,202.21,196.464,197.757,197.372,198.275,198.445,197.401,4
63.0085,64.4529,67.2109,70.5665,75.716,83.3995,93.232,105.274,120.106,136.177,150.223,162.527,172.956,180.859,186.66,191.596,195.231,75.2165,84.1049,95.1835,106.616,117.346,143.63,154.866,166.437,177.2,185.358,128.402,127.251,126.105,124.964,113.625,118.799,124.522,130.416,135.974,87.3111,94.7415,103.601,109.909,102.14,94.2216,147.393,154.462,163.473,170.296,162.931,154.982,100.124,107.616,115.546,123.402,131.691,139.409,146.63,139.661,131.259,122.195,113.603,105.911,114.479,122.993,131.878,131.856,122.876,114.268,131.544,147.292,162.818,178.525,194.233,208.761,221.704,232.265,236.858,234.332,225.39,213.807,200.28,185.126,169.623,154.187,138.334,103.539,97.4074,95.1512,96.501,100.696,101.994,99.2496,99.4197,103.135,110.391,126.768,141.028,155.222,169.266,174.24,177.005,178.387,177.875,175.903,123.648,119.096,120.248,126.515,127.666,127.147,128.848,123.417,123.456,129.016,131.573,131.03,193.287,190.846,189.181,191.329,190.366,193.167,196.63,202.478,206.008,206.91,204.701,200.047,195.034,196.797,196.339,197.209,197.662,195.937,4
62.1612,64.0823,67.3832,71.5499,77.7383,86.4599,97.3656,110.338,125.74,141.693,155.464,167.528,177.496,184.541,189.526,193.664,196.364,74.1455,82.6884,93.4778,104.672,115.314,144.623,155.446,166.784,177.698,186.368,129.436,129.344,129.279,129.19,117.877,123.056,128.659,134.34,139.637,87.4201,94.8525,104.181,110.83,102.923,94.6451,148.204,155.09,164.544,172.005,164.674,156.277,106.793,113.882,121.11,128.458,135.82,142.843,149.688,143.45,135.859,127.682,119.82,112.52,120.684,128.216,135.583,135.369,127.985,120.596,132.604,148.065,163.139,178.387,193.697,207.781,220.155,230.141,234.144,231.474,222.484,211.002,197.402,181.776,165.715,149.689,133.28,108.864,102.716,100.348,101.377,104.911,104.567,100.942,99.9358,102.355,108.596,129.036,143.281,157.464,171.456,178.023,180.294,181.208,180.472,178.383,127.582,122.24,123.079,129.68,131.678,131.498,129.638,122.983,122.289,127.683,131.616,131.694,197.428,194.85,192.644,194.585,192.904,195.343,197.984,203.547,207.006,208.172,206.66,203.025,198.627,199.948,198.924,197.952,198.49,197.679,7
61.6391,63.6662,67.0507,71.3385,77.7421,86.6591,97.6614,110.649,126.006,141.84,155.468,167.41,177.304,184.286,189.2,193.267,195.886,73.8068,82.3732,93.2146,104.466,115.177,144.445,155.224,166.53,177.435,186.111,129.416,129.433,129.475,129.483,118.002,123.239,128.899,134.59,139.889,87.0669,94.5754,104.1,110.825,102.812,94.3966,147.918,154.835,164.463,172.013,164.627,156.106,106.631,113.944,121.284,128.672,135.995,143.08,150.065,143.811,136.13,127.879,119.898,112.456,120.76,128.427,135.835,135.637,128.165,120.622,132.948,148.302,163.265,178.392,193.531,207.387,219.572,229.433,233.341,230.617,221.607,210.158,196.645,181.104,165.116,149.166,132.84,109.129,102.928,100.533,101.526,105.011,104.542,100.873,99.7954,102.105,108.266,128.857,143.147,157.379,171.416,177.933,180.207,181.104,180.339,178.204,127.505,121.908,122.762,129.651,131.767,131.6,129.447,122.446,121.649,127.24,131.416,131.551,196.957,194.566,192.527,194.495,192.738,194.964,197.378,203.081,206.606,207.792,206.305,202.646,198.403,199.8,198.656,197.533,198.081,197.304,7
62.8758,64.887,68.2651,72.6487,79.199,88.2296,99.2994,112.289,127.576,143.033,156.297,167.84,177.241,183.731,188.264,192.013,194.386,75.1126,83.4749,94.0279,104.985,115.403,143.725,154.327,165.453,176.172,184.66,129.238,129.4,129.589,129.754,118.553,123.69,129.211,134.808,140.014,87.9724,95.2935,104.649,111.267,103.426,95.1715,147.365,154.103,163.545,170.981,163.764,155.405,107.942,114.833,121.925,129.238,136.472,143.412,150.129,144.123,136.714,128.7,120.877,113.633,121.515,129.063,136.381,136.17,128.823,121.423,135.581,150.728,165.537,180.374,194.987,208.306,219.978,229.358,232.848,230.228,221.611,210.568,197.474,182.375,166.652,150.855,134.746,109.848,103.663,101.209,102.04,105.36,104.765,101.177,100.194,102.641,108.917,129.236,143.014,156.726,170.282,177.169,179.256,180.028,179.274,177.207,128.385,122.766,123.534,130.289,132.449,132.363,129.914,122.956,122.161,127.669,131.78,131.962,196.966,194.059,191.613,193.261,191.68,194.18,196.972,202.485,205.956,207.147,205.85,202.391,197.605,198.594,197.69,197.099,197.639,197.018,7
60.8383,62.3814,65.2578,69.2565,75.5566,84.5006,95.5915,108.619,123.873,139.249,152.505,164.161,173.838,180.806,185.817,189.87,192.414,75.2629,83.4271,93.6938,104.415,114.687,145.165,155.268,165.726,175.629,183.355,129.005,128.837,128.704,128.525,116.879,122.025,127.563,133.064,138.233,87.7136,95.0824,104.146,110.662,102.91,94.8092,146.795,153.665,162.773,169.909,162.728,154.586,105.947,112.74,119.827,127.126,134.199,140.725,146.755,140.917,133.796,126.068,118.451,111.45,119.443,126.782,133.645,133.347,126.505,119.408,131.988,147.247,162.155,177.243,192.303,205.952,217.803,227.279,231.116,228.461,219.776,208.732,195.657,180.636,165.185,149.782,133.978,110.278,104.385,101.881,102.598,105.659,105.723,102.854,102.373,105.005,110.972,128.261,142.122,155.93,169.551,176.277,178.448,179.385,178.762,176.902,127.639,122.682,123.439,129.564,131.459,131.299,129.938,123.956,123.505,128.728,132.234,132.095,195.969,193.118,190.69,192.638,191.08,193.864,196.965,202.137,205.406,206.464,204.931,201.343,196.712,197.978,197.134,196.405,196.981,196.036,5
62.3158,62.8093,64.5766,68.9326,76.3654,85.8127,96.9587,109.859,125.553,140.928,153.488,164.122,173.43,180.992,186.059,188.702,189.722,77.3507,84.4157,94.4286,104.938,114.83,147.592,156.686,166.304,175.343,181.383,130.966,131.154,131.297,131.361,120.148,125.147,130.437,135.319,139.932,88.7947,96.0723,104.819,111.642,104.086,96.029,147.494,154.406,163.023,170.079,162.909,154.939,109.791,114.022,121.194,129.87,137.801,143.939,146.632,144.825,138.832,128.294,117.544,111.562,120.313,129.534,137.639,137.848,128.572,118.923,132.979,149.144,165.281,180.861,195.026,207.6,218.862,228.22,232.202,229.067,219.85,208.747,196.511,182.793,167.577,151.674,135.609,111.481,103.526,100.202,101.298,104.975,105.521,102.227,101.444,104.68,112.259,125.41,134.828,144.224,153.59,159.839,161.588,162.365,161.909,160.443,127.436,123.47,123.386,127.376,130.146,130.252,128.126,124.42,124.68,128.947,131.619,131.146,183.689,176.281,171.383,171.758,171.836,177.071,184.76,197.574,208.137,211.426,207.459,196.597,178.405,177.683,178.964,195.88,200.506,195.363,5
62.9843,63.5018,65.2136,69.2939,76.3337,85.5796,96.8393,110.101,126.126,141.965,155.046,166.053,175.43,182.756,187.688,190.387,191.497,78.628,85.842,96.0241,106.752,116.843,147.914,157.365,167.392,176.813,183.183,132.145,132.412,132.633,132.762,121.273,126.349,131.775,136.822,141.556,89.8852,97.0865,105.763,112.576,105.094,97.1099,149.292,156.19,164.751,171.804,164.675,156.744,110.607,115.121,122.549,131.427,139.522,145.91,148.861,146.585,140.346,129.758,118.988,112.757,121.508,131.05,139.396,139.569,130.015,120.038,133.68,149.997,166.31,182.077,196.521,209.486,220.978,230.309,234.316,231.429,222.34,211.089,198.443,184.178,168.346,151.797,135.093,111.082,102.855,99.2995,100.239,103.902,104.167,100.668,99.9022,103.357,111.281,125.366,134.834,144.292,153.736,160.315,162.243,163.095,162.534,160.852,127.469,123.471,123.374,127.311,130.016,130.137,127.814,124.033,124.243,128.438,131.066,130.665,183.452,175.943,171.157,171.393,171.565,176.656,184.354,196.733,206.913,210.026,206.282,195.906,178.035,177.27,178.557,195.275,199.695,194.816,5
61.916,62.6755,64.5529,67.5132,72.9382,81.6614,92.8036,106.11,122.013,138.461,152.808,165.202,175.191,181.75,186.131,189.52,191.638,75.8838,82.7538,91.0615,99.6024,108.116,150.296,158.496,166.692,174.661,181.253,129.059,128.778,128.508,128.186,116.294,121.572,127.15,132.626,137.883,87.369,94.7429,103.945,110.182,102.473,94.2434,146.696,153.539,162.793,169.701,162.549,154.292,104.237,111.068,118.498,125.937,133.283,140.062,145.997,140.101,132.653,124.588,116.679,109.567,117.648,125.493,132.992,132.653,125.231,117.614,134.587,150.771,166.833,182.82,198.43,212.409,224.763,234.715,238.588,236.751,228.325,217.064,203.696,188.128,171.842,155.35,138.636,120.062,115.852,114.477,114.975,116.37,117.925,116.932,116.832,118.328,122.488,130.637,143.308,155.894,168.292,176.066,178.04,179.099,178.545,177.048,128.1,122.449,123.073,129.989,132.288,132.112,131.273,124.766,124.809,130.992,134.567,134.121,197.96,194.519,192.287,194.504,193.07,196.056,200.101,205.337,208.32,208.881,207.383,203.64,197.884,199.196,198.726,199.141,199.565,198.326,6
65.6847,67.1644,69.785,73.3253,78.8903,87.1114,97.2143,109.38,124.049,139.666,152.786,163.947,173.43,180.225,184.776,188.139,190.13,77.6441,84.0037,91.8599,100.029,108.239,149.21,157.216,165.194,172.856,179.043,128.824,128.648,128.471,128.262,117.268,122.504,128.021,133.378,138.48,88.9988,95.8415,104.466,110.801,103.527,95.7574,145.529,152.008,160.615,167.264,160.476,152.733,106.577,112.737,119.92,127.379,134.834,141.66,147.249,141.827,134.681,126.592,118.72,111.747,119.319,127.188,134.868,134.636,127.011,119.316,135.245,150.45,165.464,180.721,196.207,210.22,222.858,233.146,237.362,234.117,224.152,211.644,197.722,182.167,166.716,151.434,135.931,121.836,118.059,116.799,117.332,118.718,119.332,118.147,117.807,119.122,122.876,131.48,143.907,156.249,168.349,175.367,177.36,178.433,177.621,175.896,130.36,125.258,125.446,131.091,133.329,133.45,131.634,126.218,126.209,131.51,134.462,134.032,195.79,192.322,190.115,192.33,190.477,192.983,196.685,202.67,206.496,207.762,206.022,201.892,195.544,197.02,195.969,197.133,198.467,196.769,6
63.4163,64.6963,67.1597,70.6963,76.3932,84.3343,93.8571,105.771,120.923,137.003,149.954,160.628,170.038,177.32,182.524,186.399,188.741,77.4247,83.447,91.0807,99.1547,107.37,150.606,158.294,165.839,172.968,178.508,129.29,129.085,128.863,128.568,116.617,122.086,127.831,133.275,138.479,88.1162,95.234,104.419,110.741,103.169,95.0017,145.506,152.231,161.326,167.918,160.918,152.831,105.648,111.425,118.852,126.81,134.52,141.075,145.532,140.95,133.924,125.214,116.647,109.874,118.132,126.403,134.123,133.753,125.922,117.873,135.088,151.056,166.872,182.899,199.33,214.596,229.15,241.295,246.653,242.934,231.348,217.075,202.144,185.984,170.062,154.251,138.208,121.487,117.596,116.061,116.316,117.36,119.065,118.377,118.445,119.976,123.715,131.056,143.501,155.827,167.88,175.761,177.842,179.062,178.305,176.686,128.326,122.504,122.809,129.323,131.999,132.006,130.508,124.483,124.62,130.839,134.192,133.574,198.601,194.103,191.281,193.607,191.929,195.292,200.212,208.147,213.584,215.345,212.742,206.755,197.489,198.98,198.222,202.278,204.369,201.617,6
62.3575,63.3167,65.3483,68.539,74.1756,83.8619,96.6822,111.116,126.673,141.834,155.892,168.579,178.308,183.988,187.317,189.655,190.881,74.6114,82.8905,93.59,104.75,115.443,141.176,151.543,162.383,172.796,180.882,128.061,128.179,128.331,128.47,117.228,122.482,127.987,133.392,138.563,89.1123,95.6861,103.413,109.851,102.954,95.8215,145.46,151.93,159.69,166.317,159.661,152.475,103.272,110.767,119.073,127.957,136.607,144.627,151.73,144.519,136.14,127.62,119.054,110.564,117.858,127.863,137.523,137.329,127.741,117.896,120.684,135.944,150.946,166.885,183.412,197.962,208.935,217.082,220.79,217.433,209.544,199.018,184.905,168.508,152.495,137.361,121.996,111.587,105.552,103.313,104.568,108.17,107.625,103.887,102.477,104.401,110.103,127.171,138.685,150.248,161.686,166.547,168.52,169.492,168.535,166.593,128.104,124.625,124.848,128.503,129.967,130.157,128.163,124.391,124.012,127.398,129.635,129.526,185.294,181.68,179.058,180.733,179.052,181.641,185.206,189.936,192.633,193.679,192.582,189.916,184.927,186.225,184.944,184.888,185.729,184.874,1
63.4869,64.5171,66.586,69.8233,75.5639,85.2348,97.8652,112.081,127.393,142.048,155.678,168.076,177.677,183.276,186.538,188.916,190.269,76.0467,84.3147,94.9575,106.039,116.662,140.964,151.246,162.01,172.415,180.6,128.464,128.653,128.894,129.124,117.694,122.952,128.483,133.947,139.169,90.1106,96.5728,104.192,110.592,103.801,96.785,145.851,152.293,159.975,166.567,159.953,152.837,102.909,110.82,119.486,128.604,137.434,145.816,153.369,145.854,137.113,128.258,119.348,110.482,117.765,128.507,138.84,138.717,128.344,117.664,120.081,134.871,149.409,164.987,181.306,195.805,206.818,215.047,218.879,215.45,207.598,197.246,183.332,167.104,151.296,136.442,121.385,112.191,106.361,104.279,105.569,109.131,108.254,104.361,102.738,104.333,109.711,127.026,138.291,149.622,160.836,165.241,167.322,168.356,167.296,165.201,128.05,124.611,124.807,128.296,129.651,129.904,127.628,123.893,123.462,126.718,128.867,128.804,182.693,179.461,177.333,179.029,177.26,179.285,182.369,187.389,190.235,191.358,190.249,187.525,182.713,184.223,182.658,182.911,183.95,182.96,1
